PROVINCIA,PARTIDO,LOCALIDAD,ADSL,CABLEMODEM,DIAL_UP,FIBRA_OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,POBLACION,DISTANCIA
SANTA FE,CONSTITUCIÓN,VILLA CONSTITUCIÓN,1285,2185,0,4859,0,0,0,444,47374,230.9
SANTA FE,CONSTITUCIÓN,PEYRANO,0,793,0,0,0,0,0,0,2517,247.64
SANTA FE,CONSTITUCIÓN,CEPEDA,0,0,0,0,0,0,0,4,349,241.41
SANTA FE,CONSTITUCIÓN,GENERAL GELLY,189,0,0,0,0,0,0,4,610,227.7
SANTA FE,CONSTITUCIÓN,STEPHENSON,0,0,0,8,0,0,0,0,54,235.04
SANTA FE,GARAY,CAYASTÁ,0,0,0,0,0,0,0,449,3367,408.52
SANTA FE,GARAY,HELVECIA,0,440,0,0,0,0,0,230,5756,416.49
SANTA FE,GARAY,SALADERO MARIANO CABAL,0,0,0,0,0,0,0,64,588,433.46
SANTA FE,GARAY,SANTA ROSA DE CALCHINES,62,941,0,0,0,0,0,0,3435,393.17
SANTA FE,GARAY,LOS ZAPALLOS,0,67,0,0,67,0,0,0,873,390.0
SANTA FE,GENERAL LÓPEZ,AARÓN CASTELLANOS (EST. CASTELLANOS),0,0,0,0,0,0,0,36,236,363.32
SANTA FE,GENERAL LÓPEZ,AMENÁBAR,127,0,0,0,0,0,0,101,1605,370.4
SANTA FE,GENERAL LÓPEZ,CAFFERATA,246,0,0,1,0,0,0,0,1449,360.44
SANTA FE,GENERAL LÓPEZ,CAÑADA DEL UCLE,214,0,0,53,0,0,0,0,698,320.81
SANTA FE,GENERAL LÓPEZ,CARMEN,0,0,0,0,40,0,0,101,1611,321.09
SANTA FE,GENERAL LÓPEZ,CARRERAS,0,1,0,0,0,0,0,279,1906,287.32
SANTA FE,GENERAL LÓPEZ,CHAPUY,0,1,0,0,0,0,0,0,571,317.36
SANTA FE,GENERAL LÓPEZ,CHOVET,0,1,0,0,0,1,0,0,2101,312.36
SANTA FE,GENERAL LÓPEZ,CHRISTOPHERSEN,0,0,0,15,0,0,0,78,499,333.26
SANTA FE,GENERAL LÓPEZ,DIEGO DE ALVEAR,206,0,0,64,0,0,0,108,1855,340.45
SANTA FE,GENERAL LÓPEZ,ELORTONDO,442,1290,0,0,0,0,0,91,5632,309.51
SANTA FE,GENERAL LÓPEZ,FIRMAT,67,1327,0,3780,0,0,0,2,19757,308.85
SANTA FE,GENERAL LÓPEZ,HUGHES,0,0,0,1423,0,0,0,6,4598,281.33
SANTA FE,GENERAL LÓPEZ,LA CHISPA,0,0,0,0,0,0,0,71,352,346.54
SANTA FE,GENERAL LÓPEZ,MAGGIOLO,78,0,0,0,1,0,0,50,1701,364.43
SANTA FE,GENERAL LÓPEZ,MARÍA TERESA,11,1042,0,50,1,0,0,30,3523,325.66
SANTA FE,GENERAL LÓPEZ,MELINCUÉ (EST. SAN URBANO),0,0,0,0,0,0,0,203,2139,297.22
SANTA FE,GENERAL LÓPEZ,MIGUEL TORRES,0,1,0,0,0,0,0,0,373,303.46
SANTA FE,GENERAL LÓPEZ,MURPHY,0,0,0,717,0,0,0,0,3630,332.76
SANTA FE,GENERAL LÓPEZ,RUFINO,353,6,0,7260,0,0,0,0,18727,394.91
SANTA FE,GENERAL LÓPEZ,SAN EDUARDO,134,0,0,196,0,0,0,0,928,346.22
SANTA FE,GENERAL LÓPEZ,SAN FRANCISCO DE SANTA FE,0,0,0,45,0,1,0,0,279,358.0
SANTA FE,GENERAL LÓPEZ,SAN GREGORIO,43,0,0,1013,0,0,0,118,4291,332.62
SANTA FE,GENERAL LÓPEZ,SANCTI SPIRITU,185,0,0,382,0,1,0,564,3433,356.46
SANTA FE,GENERAL LÓPEZ,SANTA ISABEL,106,0,0,1336,0,1,0,0,4266,310.44
SANTA FE,GENERAL LÓPEZ,TEODELINA,0,935,0,0,0,0,0,167,5933,288.05
SANTA FE,GENERAL LÓPEZ,VENADO TUERTO,989,23121,0,1772,380,0,0,5,75437,339.03
SANTA FE,GENERAL LÓPEZ,VILLA CAÑÁS,379,1195,0,1365,4,0,0,124,8821,299.21
SANTA FE,GENERAL LÓPEZ,WHEELWRIGHT,0,1433,0,1,0,1,0,11,5733,270.77
SANTA FE,GENERAL LÓPEZ,LABORDEBOY,217,0,0,0,0,0,0,0,928,282.59
SANTA FE,GENERAL OBLIGADO,AVELLANEDA (EST. EWALD),2,0,0,3953,750,0,0,1141,23341,617.62
SANTA FE,GENERAL OBLIGADO,BERNA,0,0,0,0,10,0,0,48,629,604.28
SANTA FE,GENERAL OBLIGADO,EL ARAZA,0,0,0,0,0,0,0,126,550,621.8
SANTA FE,GENERAL OBLIGADO,EL RABÓN,0,65,0,0,0,1,0,116,865,709.85
SANTA FE,GENERAL OBLIGADO,FLORENCIA,236,136,0,0,0,1,0,184,5982,730.12
SANTA FE,GENERAL OBLIGADO,GUADALUPE NORTE,73,0,0,0,0,0,0,0,654,635.05
SANTA FE,GENERAL OBLIGADO,INGENIERO CHANOURDIE,0,0,0,0,0,1,0,85,319,655.62
SANTA FE,GENERAL OBLIGADO,LA ISLETA,0,0,0,0,0,1,0,0,210,681.06
SANTA FE,GENERAL OBLIGADO,LA SARITA,0,0,0,0,0,0,0,85,483,637.18
SANTA FE,GENERAL OBLIGADO,LAS GARZAS,76,0,0,0,0,0,0,0,1123,644.65
SANTA FE,GENERAL OBLIGADO,LAS TOSCAS,455,1045,0,255,0,1,0,521,10838,696.11
SANTA FE,GENERAL OBLIGADO,LOS LAURELES,0,0,0,0,20,0,0,0,364,591.74
SANTA FE,GENERAL OBLIGADO,MALABRIGO,608,924,0,0,160,0,0,91,6734,598.82
SANTA FE,GENERAL OBLIGADO,PARAJE SAN MANUEL,0,0,0,0,0,1,0,0,164,648.53
SANTA FE,GENERAL OBLIGADO,RECONQUISTA,465,14072,1,8366,800,2,0,2839,70549,614.65
SANTA FE,GENERAL OBLIGADO,SAN ANTONIO DE OBLIGADO,122,132,0,0,0,6,0,5,2579,693.04
SANTA FE,GENERAL OBLIGADO,TACUARENDÍ (EMB. KILÓMETRO 421),92,115,0,0,0,0,0,3,2586,688.76
SANTA FE,GENERAL OBLIGADO,VILLA ANA,0,0,0,0,0,1,0,0,2696,685.45
SANTA FE,GENERAL OBLIGADO,VILLA GUILLERMINA,163,173,0,0,0,1,0,123,4555,710.47
SANTA FE,GENERAL OBLIGADO,VILLA OCAMPO,2009,1807,0,0,0,1,0,0,15037,682.2
SANTA FE,GENERAL OBLIGADO,LANTERI,0,0,0,0,0,0,0,300,907,647.49
SANTA FE,GENERAL OBLIGADO,ARROYO CEIBAL,0,0,0,0,0,0,0,108,622,657.98
SANTA FE,IRIONDO,BARRIO CICARELLI,0,0,0,0,0,0,0,9,28,346.25
SANTA FE,IRIONDO,BUSTINZA,287,0,0,6,0,0,0,90,1098,334.77
SANTA FE,IRIONDO,CAÑADA DE GÓMEZ,1211,7780,0,342,0,0,0,411,29205,336.93
SANTA FE,IRIONDO,CARRIZALES (EST. CLARKE),274,17,0,1,0,0,0,0,1041,333.16
SANTA FE,IRIONDO,CLASSON,0,0,0,147,0,0,0,21,484,354.62
SANTA FE,IRIONDO,COLONIA MÉDICI,0,0,0,0,0,0,0,12,13,350.83
SANTA FE,IRIONDO,CORREA,80,991,0,722,0,0,0,35,5792,324.6
SANTA FE,IRIONDO,LARGUÍA,0,0,0,0,0,0,0,7,54,343.09
SANTA FE,IRIONDO,LUCIO V. LÓPEZ,0,5,0,0,0,0,0,31,485,316.94
SANTA FE,IRIONDO,OLIVEROS,2000,0,0,1360,0,0,0,0,3800,316.45
SANTA FE,IRIONDO,PUEBLO ANDINO,0,853,0,0,0,0,0,414,1784,310.37
SANTA FE,IRIONDO,SALTO GRANDE,493,0,0,0,0,0,0,89,1944,325.35
SANTA FE,IRIONDO,SERODINO,182,0,0,12,0,0,0,112,3263,320.33
SANTA FE,IRIONDO,TOTORAS,293,0,0,920,0,1,0,131,9054,336.86
SANTA FE,IRIONDO,VILLA ELOÍSA,563,0,0,457,8,0,0,81,2820,339.8
SANTA FE,IRIONDO,VILLA LA RIVERA (OLIVEROS),0,0,0,0,0,0,0,37,82,309.64
SANTA FE,IRIONDO,VILLA LA RIVERA (PUEBLO ANDINO),0,0,0,0,0,1,0,26,326,309.18
SANTA FE,LA CAPITAL,ANGEL GALLARDO,0,0,0,0,0,0,0,23,856,396.01
SANTA FE,LA CAPITAL,ARROYO AGUIAR,99,0,0,0,0,0,0,38,751,407.22
SANTA FE,LA CAPITAL,ARROYO LEYES,0,1115,0,88,0,0,0,106,2420,387.99
SANTA FE,LA CAPITAL,CABAL,0,0,0,0,0,0,0,14,54,441.79
SANTA FE,LA CAPITAL,CANDIOTI,0,0,0,287,0,0,0,1,888,414.29
SANTA FE,LA CAPITAL,EMILIA,96,0,0,166,0,0,0,2,691,446.86
SANTA FE,LA CAPITAL,LAGUNA PAIVA,716,0,0,0,0,0,0,64,12334,418.76
SANTA FE,LA CAPITAL,LLAMBI CAMPBELL,133,0,0,0,73,0,0,158,2260,434.77
SANTA FE,LA CAPITAL,MONTE VERA,193,0,0,0,0,3,0,0,5726,399.49
SANTA FE,LA CAPITAL,NELSON,289,0,0,1,3,0,0,35,4206,427.61
SANTA FE,LA CAPITAL,RECREO,865,39,0,1879,0,0,0,278,12774,404.68
SANTA FE,LA CAPITAL,SAN JOSÉ DEL RINCÓN,865,2329,0,498,0,1,0,0,10176,385.85
SANTA FE,LA CAPITAL,SANTA FE,10255,63214,31,55571,1700,11,0,99,391164,389.08
SANTA FE,LA CAPITAL,SANTO TOMÉ,13,14,0,1591,11,0,0,684,65684,389.99
SANTA FE,LA CAPITAL,SAUCE VIEJO,601,0,0,242,0,0,0,63,7953,387.8
SANTA FE,LAS COLONIAS,CAVOUR,0,0,0,0,0,0,0,3,137,430.96
SANTA FE,LAS COLONIAS,CULULÚ,0,0,0,0,0,0,0,24,97,441.73
SANTA FE,LAS COLONIAS,ELISA,0,0,0,252,0,0,0,0,1490,496.12
SANTA FE,LAS COLONIAS,EMPALME SAN CARLOS,0,0,0,0,0,0,0,13,125,403.39
SANTA FE,LAS COLONIAS,ESPERANZA,1017,8029,0,48,0,3,0,422,40145,418.66
SANTA FE,LAS COLONIAS,FELICIA,0,0,0,0,0,0,0,433,1788,452.43
SANTA FE,LAS COLONIAS,FRANCK,135,0,0,1386,0,0,0,101,5109,406.32
SANTA FE,LAS COLONIAS,GRUTLY,93,0,0,0,0,0,0,21,545,442.79
SANTA FE,LAS COLONIAS,HIPATIA,0,0,0,0,0,0,0,53,310,454.08
SANTA FE,LAS COLONIAS,HUMBOLDT,212,0,0,24,2,0,0,195,3999,431.26
SANTA FE,LAS COLONIAS,LA PELADA,0,0,0,106,0,0,0,96,1037,476.05
SANTA FE,LAS COLONIAS,LAS TUNAS,3,0,0,108,0,1,0,0,360,410.92
SANTA FE,LAS COLONIAS,MARÍA LUISA,0,0,0,0,0,0,0,167,579,459.21
SANTA FE,LAS COLONIAS,MATILDE,85,0,0,0,0,0,0,68,754,390.24
SANTA FE,LAS COLONIAS,NUEVO TORINO,78,0,0,0,72,0,0,5,425,444.51
SANTA FE,LAS COLONIAS,PILAR,112,0,0,10,0,0,0,2,4705,437.3
SANTA FE,LAS COLONIAS,PROGRESO,0,0,0,0,0,0,0,617,2118,450.87
SANTA FE,LAS COLONIAS,PROVIDENCIA,0,0,0,0,0,0,0,136,663,467.2
SANTA FE,LAS COLONIAS,SA PEREYRA,54,0,0,0,0,0,0,3,1533,432.67
SANTA FE,LAS COLONIAS,SAN AGUSTÍN,0,0,0,0,0,0,0,83,630,397.71
SANTA FE,LAS COLONIAS,SAN CARLOS CENTRO,265,4022,0,10,0,0,0,33,10717,402.24
SANTA FE,LAS COLONIAS,SAN CARLOS NORTE,0,264,0,1,0,0,0,142,812,406.18
SANTA FE,LAS COLONIAS,SAN CARLOS SUD,30,676,0,2,0,0,0,6,1927,400.21
SANTA FE,LAS COLONIAS,SAN JERÓNIMO DEL SAUCE,0,0,0,119,0,0,0,0,742,415.55
SANTA FE,LAS COLONIAS,SAN JERÓNIMO NORTE,135,0,0,1622,0,0,0,261,5962,417.05
SANTA FE,LAS COLONIAS,SANTA CLARA DE BUENA VISTA,0,758,0,0,0,0,0,0,2540,412.59
SANTA FE,LAS COLONIAS,SANTO DOMINGO,0,0,0,0,0,0,0,270,1470,447.59
SANTA FE,LAS COLONIAS,SARMIENTO,135,0,0,0,130,0,0,159,1098,467.3
SANTA FE,ROSARIO,ACEBAL,20,755,0,36,391,0,0,140,4969,267.44
SANTA FE,ROSARIO,ÁLVAREZ,5,1393,0,2,134,0,0,0,5417,272.22
SANTA FE,ROSARIO,ALVEAR,893,3258,0,467,0,0,0,20,2402,263.31
SANTA FE,ROSARIO,ARMINDA,0,86,0,0,40,0,0,0,288,276.16
SANTA FE,ROSARIO,ARROYO SECO,529,4028,0,1529,0,0,0,14,20620,249.0
SANTA FE,ROSARIO,CARMEN DEL SAUCE,0,3,0,180,0,0,0,22,531,265.87
SANTA FE,ROSARIO,CORONEL BOGADO,415,0,0,178,0,0,0,0,2204,244.92
SANTA FE,ROSARIO,CUATRO ESQUINAS,0,0,0,48,0,0,0,0,174,261.72
SANTA FE,ROSARIO,EL CARAMELO,71,0,0,497,0,0,0,0,155,265.61
SANTA FE,ROSARIO,FIGHIERA,185,0,0,0,0,0,0,258,4034,243.4
SANTA FE,ROSARIO,FUNES,1970,6269,1,6830,0,1,0,240,23281,287.24
SANTA FE,ROSARIO,GENERAL LAGOS,400,0,0,1,1,0,0,141,3419,256.16
SANTA FE,ROSARIO,GRANADERO BAIGORRIA,0,3207,0,974,2,0,0,676,36994,284.36
SANTA FE,ROSARIO,IBARLUCEA,0,785,0,982,0,0,0,412,3698,290.81
SANTA FE,ROSARIO,PÉREZ,476,0,0,115,0,4,0,6,26448,278.95
SANTA FE,ROSARIO,PIÑERO (EST. ERASTO),0,181,0,1,55,0,0,0,1146,272.97
SANTA FE,ROSARIO,PUEBLO ESTHER,397,0,0,842,0,1,0,0,6789,259.85
SANTA FE,ROSARIO,PUEBLO MUÑOZ (EST. BERNARD),0,118,0,0,54,0,0,0,497,276.4
SANTA FE,ROSARIO,PUEBLO URANGA,15,0,0,162,0,0,0,52,856,256.27
SANTA FE,ROSARIO,PUERTO ARROYO SECO,0,0,0,0,25,0,0,0,413,250.6
SANTA FE,ROSARIO,ROSARIO,8813,164525,71,184903,152,2,0,5218,948312,273.67
SANTA FE,ROSARIO,SOLDINI,59,780,0,0,86,0,0,0,2577,276.02
SANTA FE,ROSARIO,VILLA AMELIA,172,109,0,2,0,0,0,2,835,258.99
SANTA FE,ROSARIO,VILLA DEL PLATA,0,0,0,231,101,0,0,0,259,265.43
SANTA FE,ROSARIO,VILLA GOBERNADOR GÁLVEZ,0,17,0,9,0,0,0,39,80769,267.39
SANTA FE,ROSARIO,ZAVALLA,150,1,0,0,0,0,0,0,4966,285.16
SANTA FE,ROSARIO,ALBARELLOS,0,0,0,0,0,0,0,20,253,252.38
SANTA FE,ROSARIO,CORONEL RODOLFO S. DOMÍNGUEZ,0,318,0,0,0,0,0,0,796,262.53
SANTA FE,ROSARIO,KILÓMETRO 101,1,0,0,0,0,1,0,0,36,268.36
SANTA FE,ROSARIO,ARBILLA,31,0,0,0,0,0,0,0,427,267.15
SANTA FE,ROSARIO,MONTE FLORES,9,0,0,0,0,0,0,0,166,263.38
SANTA FE,SAN CRISTÓBAL,AGUARÁ GRANDE,0,0,0,0,0,1,0,2,96,549.97
SANTA FE,SAN CRISTÓBAL,AMBROSETTI,0,0,0,0,0,1,0,84,905,586.94
SANTA FE,SAN CRISTÓBAL,ARRUFO,140,166,0,137,0,0,0,0,1764,573.64
SANTA FE,SAN CRISTÓBAL,BALNEARIO LA VERDE,0,0,0,0,0,1,0,0,8,575.16
SANTA FE,SAN CRISTÓBAL,CAPIVARA,0,0,0,0,0,1,0,0,102,529.53
SANTA FE,SAN CRISTÓBAL,CERES,747,1939,0,0,0,0,0,610,14499,617.88
SANTA FE,SAN CRISTÓBAL,COLONIA BOSSI,56,0,0,78,0,0,0,111,111,536.51
SANTA FE,SAN CRISTÓBAL,HERSILIA,0,210,0,34,0,0,0,370,2780,600.87
SANTA FE,SAN CRISTÓBAL,HUANQUEROS,0,0,0,0,0,0,0,32,665,571.07
SANTA FE,SAN CRISTÓBAL,LA CABRAL,0,0,0,0,1,1,0,2,161,562.01
SANTA FE,SAN CRISTÓBAL,LA RUBIA,0,31,0,0,0,0,0,12,299,588.49
SANTA FE,SAN CRISTÓBAL,LAS PALMERAS,0,0,0,0,0,0,0,97,545,531.13
SANTA FE,SAN CRISTÓBAL,MOISÉS VILLE,89,352,0,240,0,0,0,1,2318,514.86
SANTA FE,SAN CRISTÓBAL,MONIGOTES,0,0,0,48,0,0,0,12,347,544.77
SANTA FE,SAN CRISTÓBAL,ÑANDUCITA,0,0,0,0,0,0,0,39,79,531.79
SANTA FE,SAN CRISTÓBAL,PALACIOS,2,0,0,36,0,0,0,39,245,523.71
SANTA FE,SAN CRISTÓBAL,SAN CRISTÓBAL,578,815,0,1518,0,1,0,451,14389,542.54
SANTA FE,SAN CRISTÓBAL,SAN GUILLERMO,887,1478,0,224,0,0,0,248,6747,571.76
SANTA FE,SAN CRISTÓBAL,SANTURCE,0,0,0,0,0,0,0,33,32,552.15
SANTA FE,SAN CRISTÓBAL,SOLEDAD,0,0,0,0,0,0,0,201,1083,497.56
SANTA FE,SAN CRISTÓBAL,SUARDI,0,0,0,1560,0,0,0,0,6080,558.1
SANTA FE,SAN CRISTÓBAL,VILLA SARALEGUI,0,0,0,0,3,0,0,52,513,498.35
SANTA FE,SAN CRISTÓBAL,CURUPAITY,0,0,0,0,0,0,0,15,220,554.29
SANTA FE,SAN CRISTÓBAL,COLONIA ANA,0,0,0,0,0,0,0,6,16,591.58
SANTA FE,SAN CRISTÓBAL,COLONIA ROSA,0,0,0,0,0,0,0,12,562,580.69
SANTA FE,SAN JAVIER,ALEJANDRA,0,0,0,0,0,1,0,453,2962,535.1
SANTA FE,SAN JAVIER,CACIQUE ARIACAIQUÍN,0,0,0,0,0,0,0,56,142,467.14
SANTA FE,SAN JAVIER,COLONIA DURÁN,0,0,0,0,0,1,0,0,183,575.13
SANTA FE,SAN JAVIER,ROMANG,0,801,0,2,195,0,0,369,7755,577.63
SANTA FE,SAN JAVIER,SAN JAVIER,0,826,0,96,0,0,0,194,13604,465.79
SANTA FE,SAN JAVIER,LA BRAVA,0,0,0,0,0,0,0,20,329,486.23
SANTA FE,SAN JERÓNIMO,AROCENA,0,202,0,0,400,0,0,0,1608,364.96
SANTA FE,SAN JERÓNIMO,BARRANCAS,1381,0,0,0,0,0,0,0,4650,352.13
SANTA FE,SAN JERÓNIMO,BARRIO CAIMA,0,0,0,0,0,0,0,21,1655,380.59
SANTA FE,SAN JERÓNIMO,BERNARDO DE IRIGOYEN (EST. IRIGOYEN),0,0,0,262,0,0,0,0,1566,368.58
SANTA FE,SAN JERÓNIMO,CENTENO,810,0,0,94,0,0,0,0,2870,375.35
SANTA FE,SAN JERÓNIMO,CORONDA,419,0,0,3509,215,0,0,684,16873,370.61
SANTA FE,SAN JERÓNIMO,DESVÍO ARIJÓN,130,0,0,0,0,0,0,43,946,377.95
SANTA FE,SAN JERÓNIMO,DÍAZ,256,0,0,258,0,0,0,0,1721,347.89
SANTA FE,SAN JERÓNIMO,GABOTO,0,0,0,0,201,0,0,240,2788,325.47
SANTA FE,SAN JERÓNIMO,GÁLVEZ,3272,0,0,4304,59,0,0,20,19061,383.92
SANTA FE,SAN JERÓNIMO,GESSLER,96,0,0,105,0,0,0,46,857,391.48
SANTA FE,SAN JERÓNIMO,IRIGOYEN,0,99,0,0,0,0,0,246,950,366.43
SANTA FE,SAN JERÓNIMO,LARRECHEA,0,0,0,0,0,0,0,26,487,381.55
SANTA FE,SAN JERÓNIMO,LOMA ALTA,15,0,0,31,0,0,0,0,225,387.29
SANTA FE,SAN JERÓNIMO,LÓPEZ (EST. SAN MARTÍN DE TOURS),16,332,0,0,0,0,0,0,1368,398.14
SANTA FE,SAN JERÓNIMO,MACIEL,393,782,0,0,136,0,0,1,5634,328.26
SANTA FE,SAN JERÓNIMO,MONJE,0,0,0,791,0,0,0,0,1838,339.56
SANTA FE,SAN JERÓNIMO,SAN FABIÁN,55,115,0,0,0,0,0,67,820,360.39
SANTA FE,SAN JERÓNIMO,SAN GENARO,278,0,0,1124,0,0,0,57,4070,366.19
SANTA FE,SAN JERÓNIMO,SAN GENARO NORTE,614,0,0,805,0,0,0,46,4661,365.36
SANTA FE,SAN JERÓNIMO,SAN EUGENIO,0,23,0,0,0,0,0,0,79,373.83
SANTA FE,SAN JUSTO,ANGELONI,0,0,0,0,0,0,0,24,62,462.7
SANTA FE,SAN JUSTO,CAYASTACITO,0,0,0,0,0,0,0,71,329,434.23
SANTA FE,SAN JUSTO,ESTHER,0,0,0,0,0,0,0,11,41,444.07
SANTA FE,SAN JUSTO,GOBERNADOR CRESPO,127,1110,0,0,0,0,0,257,5335,503.44
SANTA FE,SAN JUSTO,LA CRIOLLA (EST. CAÑADITA),246,342,0,0,0,0,0,31,1963,516.69
SANTA FE,SAN JUSTO,MARCELINO ESCALADA,93,57,0,0,0,0,0,130,1646,483.49
SANTA FE,SAN JUSTO,NARÉ,0,0,0,0,0,0,0,13,341,445.9
SANTA FE,SAN JUSTO,PEDRO GÓMEZ CELLO,0,0,0,0,0,0,0,92,554,534.71
SANTA FE,SAN JUSTO,RAMAYÓN,0,0,0,0,0,0,0,162,550,475.04
SANTA FE,SAN JUSTO,SAN BERNARDO,0,0,0,0,0,0,0,7,27,456.33
SANTA FE,SAN JUSTO,SAN JUSTO,222,3,0,8164,550,0,0,52,21624,467.12
SANTA FE,SAN JUSTO,VERA Y PINTADO (EST. GUARANÍES),12,47,0,190,67,0,0,140,997,524.37
SANTA FE,SAN JUSTO,VIDELA,106,0,0,312,0,0,0,33,2027,454.17
SANTA FE,SAN JUSTO,COLONIA DOLORES,0,0,0,0,0,0,0,22,502,499.08
SANTA FE,SAN JUSTO,LA PENCA Y CARAGUATÁ,0,0,0,0,0,0,0,26,141,509.39
SANTA FE,SAN JUSTO,SAN MARTÍN NORTE,0,0,0,0,0,0,0,35,563,501.77
SANTA FE,SAN JUSTO,SILVA (EST. ABIPONES),0,0,0,0,0,0,0,25,360,495.78
SANTA FE,SAN LORENZO,ALDAO,0,524,0,0,0,0,0,0,587,303.73
SANTA FE,SAN LORENZO,CAPITÁN BERMÚDEZ,2997,1255,1,2899,0,0,0,0,29218,287.59
SANTA FE,SAN LORENZO,CARCARAÑÁ,537,1,0,0,0,0,0,23,16277,316.38
SANTA FE,SAN LORENZO,CORONEL ARNOLD,0,0,0,245,0,0,0,0,857,286.02
SANTA FE,SAN LORENZO,FRAY LUIS BELTRÁN,1828,24,0,871,0,0,0,0,15176,291.69
SANTA FE,SAN LORENZO,FUENTES,0,0,0,920,0,0,0,20,2791,290.12
SANTA FE,SAN LORENZO,LUIS PALACIOS (EST. LA SALADA),0,552,0,0,0,0,0,47,836,304.03
SANTA FE,SAN LORENZO,PUERTO GENERAL SAN MARTÍN,0,0,0,2602,215,2,0,16,13243,297.13
SANTA FE,SAN LORENZO,PUJATO,876,0,0,0,15,0,0,103,3370,297.53
SANTA FE,SAN LORENZO,RICARDONE,341,1128,0,0,0,1,0,22,2570,296.52
SANTA FE,SAN LORENZO,ROLDÁN,1650,1961,0,3123,2,0,0,508,14113,295.76
SANTA FE,SAN LORENZO,SAN JERÓNIMO SUD,115,1068,0,2,0,0,0,0,2641,305.63
SANTA FE,SAN LORENZO,SAN LORENZO,903,5278,0,1020,0,0,0,50,45958,294.69
SANTA FE,SAN LORENZO,TIMBÚES,148,0,0,1207,134,1,0,79,3694,305.04
SANTA FE,SAN LORENZO,VILLA ELVIRA,0,0,0,0,0,0,0,30,297,308.68
SANTA FE,SAN LORENZO,VILLA MUGUETA,0,1,0,0,0,1,0,29,2139,280.49
SANTA FE,SAN MARTÍN,CARLOS PELLEGRINI,310,997,0,615,0,0,0,61,4971,419.99
SANTA FE,SAN MARTÍN,CASAS,0,11,0,0,0,0,0,8,729,397.34
SANTA FE,SAN MARTÍN,CASTELAR,0,0,0,30,0,0,0,0,614,469.99
SANTA FE,SAN MARTÍN,COLONIA BELGRANO,0,86,0,278,250,0,0,0,908,405.42
SANTA FE,SAN MARTÍN,EL TRÉBOL,611,1539,0,1476,0,0,0,4,11086,402.75
SANTA FE,SAN MARTÍN,LANDETA,198,217,0,0,0,0,0,0,1357,441.97
SANTA FE,SAN MARTÍN,LAS BANDURRIAS,0,8,0,0,2,0,0,3,172,388.51
SANTA FE,SAN MARTÍN,LOS CARDOS,66,236,0,15,0,1,0,0,1310,388.85
SANTA FE,SAN MARTÍN,MARÍA SUSANA,341,0,0,827,3,0,0,42,3197,412.38
SANTA FE,SAN MARTÍN,PIAMONTE,0,1270,0,0,0,0,0,0,3336,426.69
SANTA FE,SAN MARTÍN,SAN JORGE,1448,980,0,1829,0,1,0,183,17615,436.69
SANTA FE,SAN MARTÍN,SAN MARTÍN DE LAS ESCOBAS,795,936,0,0,0,0,0,108,2299,420.45
SANTA FE,SAN MARTÍN,SASTRE,209,0,0,580,0,0,0,145,5425,444.66
SANTA FE,SAN MARTÍN,CAÑADA ROSQUÍN,0,1518,0,83,0,0,0,47,5008,406.98
SANTA FE,VERA,CALCHAQUÍ,369,0,0,0,1050,1,0,230,9651,549.4
SANTA FE,VERA,CAÑADA OMBÚ,0,0,0,0,0,1,0,34,518,711.93
SANTA FE,VERA,COLMENA,0,0,0,0,0,1,0,0,141,664.72
SANTA FE,VERA,FORTÍN OLMOS,0,0,0,0,0,2,0,337,1991,641.7
SANTA FE,VERA,GARABATO,0,0,0,0,0,0,0,104,995,645.41
SANTA FE,VERA,INTIYACO,0,0,0,0,0,2,0,97,1132,673.89
SANTA FE,VERA,LA GALLARETA,0,0,0,0,0,0,0,373,2189,584.47
SANTA FE,VERA,MARGARITA,0,740,0,0,0,2,0,106,3534,569.57
SANTA FE,VERA,PARAJE 29,0,0,0,0,0,1,0,34,185,631.28
SANTA FE,VERA,POZO DE LOS INDIOS,0,0,0,0,0,2,0,23,440,649.28
SANTA FE,VERA,TOBA,0,0,0,0,0,1,0,52,266,612.66
SANTA FE,VERA,VERA (EST. GOBERNADOR VERA),286,0,0,0,2000,0,0,801,19185,592.8
SANTA FE,VERA,LOS AMORES,0,0,0,0,0,0,0,122,1052,734.12
SANTA FE,VERA,PUEBLO SANTA LUCÍA,0,0,0,0,0,0,0,30,185,617.16
SANTA FE,VERA,GOLONDRINA,0,0,0,0,0,0,0,70,563,685.8
SANTA FE,VERA,KILÓMETRO 115,0,0,0,0,0,0,0,3,182,661.57
SANTA FE,VERA,TARTAGAL (EST. EL TAJAMAR),0,0,0,0,0,0,0,210,1599,669.9
SANTIAGO DEL ESTERO,AGUIRRE,MALBRÁN,9,0,0,1,0,1,0,0,1098,689.25
SANTIAGO DEL ESTERO,AGUIRRE,VILLA GENERAL MITRE (EST. PINTO),0,229,0,0,0,3,0,2,4678,719.51
SANTIAGO DEL ESTERO,AGUIRRE,ARGENTINA,0,0,0,1,0,0,0,0,64,667.08
SANTIAGO DEL ESTERO,AGUIRRE,CASARES,0,0,0,1,0,0,0,0,122,748.28
SANTIAGO DEL ESTERO,ALBERDI,CAMPO GALLO,1,0,0,5,0,4,0,63,6222,983.29
SANTIAGO DEL ESTERO,ALBERDI,CORONEL MANUEL L. RICO,0,0,0,0,0,1,0,0,78,966.59
