PROVINCIA,PARTIDO,LOCALIDAD,POBLACION,M_ADSL,M_CABLEMODEM,M_DIAL_UP,M_FIBRA_OPTICA,M_SATELITAL,M_WIRELESS,M_TELEFONIA_FIJA,M_3G,M_4G,LATITUD,LONGITUD,DISTANCIA
BUENOS AIRES,EXALTACIÓN DE LA CRUZ,LOS CARDALES,7174,True,True,True,True,True,True,True,True,True,-34.3300736993853,-58.9885651588167,58.56
BUENOS AIRES,EXALTACIÓN DE LA CRUZ,PARADA ORLANDO,1207,False,False,False,False,False,True,False,False,False,-34.3273003551547,-59.0759905460338,65.9
BUENOS AIRES,EXALTACIÓN DE LA CRUZ,PARADA ROBLES - PAVÓN,8008,True,False,False,True,False,True,True,True,True,-34.3581118951493,-59.0310010709452,60.73
JUJUY,SAN PEDRO,SAUZAL,416,False,False,False,False,False,False,False,False,False,-24.2997434984526,-64.9576983944899,1305.11
JUJUY,SANTA BARBARA,EL FUERTE,512,False,False,False,False,True,False,False,False,True,-24.260420872361,-64.4103511079696,1284.34
JUJUY,SANTA BARBARA,EL PIQUETE,2521,True,False,False,False,False,True,True,True,True,-24.1810241203734,-64.6790060196865,1304.15
JUJUY,SANTA BARBARA,EL TALAR,2901,False,False,False,False,True,True,True,False,False,-23.5558786640644,-64.3614639119972,1353.5
JUJUY,SANTA BARBARA,PALMA SOLA,3791,False,False,False,False,True,True,True,False,True,-23.9791015768434,-64.3066411633623,1308.27
JUJUY,SANTA BARBARA,PUENTE LAVAYÉN,213,False,False,False,False,False,False,False,False,False,-24.27150330488,-64.7146927538416,1296.74
JUJUY,SANTA BARBARA,SANTA CLARA,4298,True,False,False,True,True,True,True,True,True,-24.3098756490301,-64.6628728220661,1290.58
JUJUY,SANTA BARBARA,VINALITO,757,False,False,False,False,False,True,False,False,False,-23.6678300370713,-64.4138302334781,1344.3
JUJUY,SANTA CATALINA,CASIRA,176,False,False,False,True,False,False,False,False,False,-21.9693796437473,-65.900391482913,1579.94
JUJUY,SANTA CATALINA,CIÉNEGA,278,False,False,False,True,False,False,False,False,False,-22.1864445703198,-66.4093898308937,1582.05
JUJUY,SANTA CATALINA,CIENEGUILLAS,286,False,False,False,True,False,False,False,False,False,-22.0998214546633,-65.8677291643016,1565.42
JUJUY,SANTA CATALINA,CUSI CUSI,243,False,False,False,True,False,False,False,False,False,-22.3402147364964,-66.4940205514016,1571.05
JUJUY,SANTA CATALINA,EL ANGOSTO,25,False,False,False,False,False,False,False,False,False,-21.8172925482811,-66.17923666654,1607.8
JUJUY,SANTA CATALINA,LA CIÉNEGA,95,False,False,False,False,False,False,False,False,False,-21.9153531838048,-66.2507995315293,1601.36
JUJUY,SANTA CATALINA,MISARRUMI,36,False,False,False,False,True,False,False,False,False,-22.2143443369069,-66.3365616167075,1575.83
JUJUY,SANTA CATALINA,ORATORIO,96,False,False,False,True,False,False,False,False,False,-22.0656878791642,-66.0785087961458,1578.44
JUJUY,SANTA CATALINA,PAICONE,64,False,False,False,True,False,False,False,False,False,-22.1956915218117,-66.4201684753681,1581.66
JUJUY,SANTA CATALINA,SAN JUAN DE OROS,27,False,False,False,False,False,False,False,False,False,-22.1928248288479,-66.3492159854648,1578.55
JUJUY,SANTA CATALINA,SANTA CATALINA,305,False,False,False,True,True,False,False,False,False,-21.9443720475755,-66.0525133087978,1589.33
JUJUY,SANTA CATALINA,YOSCABA,34,False,False,False,False,False,False,False,False,False,-22.1645843865597,-65.9833313251161,1564.23
JUJUY,SUSQUES,CATUA,427,False,False,False,True,True,False,False,False,False,-23.861850793472,-67.0041243051334,1451.88
JUJUY,SUSQUES,CORANZULI,333,False,False,False,True,False,False,False,False,False,-23.0132949482406,-66.3792884216509,1499.77
JUJUY,SUSQUES,EL TORO,121,False,False,False,True,False,False,False,False,False,-23.1389750587235,-66.7524458751301,1506.71
JUJUY,SUSQUES,HUÁNCAR,133,False,False,False,True,False,False,False,False,False,-23.6016053200097,-66.413317571844,1444.81
JUJUY,SUSQUES,JAMA,67,False,False,False,True,False,False,False,False,False,-23.2599291955531,-67.0236887810529,1509.52
BUENOS AIRES,RIVADAVIA,AMÉRICA,11685,True,True,False,True,True,True,True,True,True,-35.4903412429492,-62.9763759840765,426.91
BUENOS AIRES,RIVADAVIA,FORTÍN OLAVARRÍA,1086,True,False,False,True,False,False,False,True,True,-35.7048848499519,-63.0230332752501,436.75
BUENOS AIRES,RIVADAVIA,GONZÁLEZ MORENO,1610,False,False,False,False,False,True,False,True,True,-35.5576529256075,-63.3815800402317,464.33
BUENOS AIRES,RIVADAVIA,MIRA PAMPA,40,False,False,False,False,False,False,False,False,False,-35.8703867348478,-63.3742010687724,472.25
BUENOS AIRES,RIVADAVIA,ROOSEVELT,239,False,False,False,False,False,False,True,False,True,-35.8466320155134,-63.2898118317476,464.21
BUENOS AIRES,RIVADAVIA,SAN MAURICIO,18,False,False,False,False,False,False,False,False,False,-35.5118022821456,-63.1882154861262,446.15
BUENOS AIRES,RIVADAVIA,SANSINENA,522,False,False,False,True,False,True,True,False,False,-35.2750295400617,-63.2135436741919,443.64
BUENOS AIRES,RIVADAVIA,SUNDBLAD,63,False,False,False,False,False,False,False,False,False,-35.7656416636683,-63.1386100973601,448.62
BUENOS AIRES,ROJAS,BARRIO LAS MARGARITAS,0,False,False,False,False,False,False,False,False,False,-34.1932374145653,-60.6820264999894,211.62
BUENOS AIRES,ROJAS,LA BEBA,37,False,False,False,False,False,False,False,False,False,-34.1555633544922,-61.0121421813965,242.19
BUENOS AIRES,ROJAS,LAS CARABELAS,1107,False,False,False,True,True,True,True,True,True,-34.0381002651925,-60.8685264174218,232.42
BUENOS AIRES,ROJAS,LOS INDIOS,66,False,False,False,False,False,False,False,False,False,-34.3735696107802,-60.6523710265627,205.61
BUENOS AIRES,ROJAS,RAFAEL OBLIGADO,901,False,False,False,False,False,True,False,False,True,-34.3588132488617,-60.7845693256007,217.85
BUENOS AIRES,ROJAS,ROBERTO CANO,23,False,False,False,False,False,False,False,False,False,-34.0861129760742,-60.6667747497559,213.09
BUENOS AIRES,ROJAS,ROJAS,19766,True,True,True,True,False,True,True,True,True,-34.1961600446015,-60.7332636467146,216.16
BUENOS AIRES,ROJAS,SOL DE MAYO,20,False,False,False,False,False,False,False,False,False,-34.2689448512236,-60.8717773420981,227.19
CABA,COMUNA 08,VILLA RIACHUELO,14084,True,True,True,True,True,True,True,True,True,-34.6918955269685,-58.4632519393435,13.64
CORDOBA,RÍO CUARTO,VICUÑA MACKENNA,10021,True,True,False,True,True,False,True,True,True,-33.917235746816,-64.3902222715013,553.27
CORDOBA,RÍO CUARTO,VILLA EL CHACAY,81,False,False,False,False,False,False,True,False,True,-32.893726660666,-64.8675140784316,624.42
CORDOBA,RÍO CUARTO,VILLA SANTA EUGENIA,126,False,False,False,False,False,False,False,False,False,-32.6651066386532,-64.741501810378,622.25
CORDOBA,RÍO CUARTO,WASHINGTON,608,False,False,False,False,False,True,True,True,True,-33.8733676407196,-64.6886182213475,581.24
CORDOBA,RÍO PRIMERO,ATAHONA,88,False,False,False,False,False,False,True,False,False,-30.9035316228673,-63.7055651181425,640.67
CORDOBA,RÍO PRIMERO,CAÑADA DE MACHADO,178,False,False,False,False,False,True,False,False,False,-31.4289242714312,-63.5870264507761,595.01
CORDOBA,RÍO PRIMERO,CAPILLA DE LOS REMEDIOS,797,False,False,False,False,False,False,True,True,True,-31.4302065756542,-63.8321496909141,613.56
CORDOBA,RÍO PRIMERO,CHALACEA,179,False,False,False,False,False,False,True,False,False,-30.7545707267715,-63.5682265940856,641.96
CORDOBA,RÍO PRIMERO,COLONIA LAS CUATRO ESQUINAS,107,False,False,False,False,False,False,False,False,False,-31.1735851610445,-63.3375921895433,594.51
CORDOBA,RÍO PRIMERO,DIEGO DE ROJAS,509,False,False,False,True,False,False,True,False,False,-31.0286404171341,-63.3402795519709,605.36
CORDOBA,RÍO PRIMERO,EL ALCALDE (EST. TALA NORTE),79,False,False,False,False,False,False,False,False,False,-31.1161396833417,-63.6017410478522,617.81
CORDOBA,RÍO PRIMERO,EL CRISPÍN,212,False,False,False,False,False,False,False,False,False,-31.017971601362,-63.6051650588702,625.11
CORDOBA,RÍO PRIMERO,ESQUINA,184,False,False,False,True,True,False,True,False,False,-31.0772911263196,-63.7935627786301,634.65
CORDOBA,RÍO PRIMERO,KILÓMETRO 658,365,False,False,False,False,False,False,True,False,False,-31.3701809412977,-63.5326025508152,594.93
CORDOBA,RÍO PRIMERO,LA PARA,3404,False,True,False,True,True,True,True,True,True,-30.8925359716793,-63.0010662681495,592.27
CORDOBA,RÍO PRIMERO,LA POSTA,234,False,False,False,False,False,False,True,False,False,-30.5653596004713,-63.5163053686029,652.87
CORDOBA,RÍO PRIMERO,LA PUERTA,2185,False,False,False,True,False,True,True,True,True,-30.8926051154777,-63.2532712015227,609.52
CORDOBA,RÍO PRIMERO,LA QUINTA,150,False,False,False,False,False,True,False,False,False,-31.0622588456023,-63.1501281830965,589.45
CORDOBA,RÍO PRIMERO,LAS GRAMILLAS,109,False,False,False,False,False,False,True,False,False,-31.0882555128663,-63.2418444621471,593.95
CORDOBA,RÍO PRIMERO,LAS SALADAS,134,False,False,False,False,False,False,True,False,False,-30.7594681012857,-63.2035027286926,616.41
CORDOBA,RÍO PRIMERO,MAQUINISTA GALLINI,69,False,False,False,False,False,False,False,False,False,-30.9074419738178,-63.532118614378,627.97
CORDOBA,RÍO PRIMERO,MONTE DEL ROSARIO,114,False,False,False,False,False,False,False,False,False,-30.9826026339688,-63.6017850424963,627.44
CORDOBA,RÍO PRIMERO,MONTECRISTO,9254,True,False,False,True,True,True,True,True,True,-31.3438538707604,-63.9457735584091,627.93
CORDOBA,RÍO PRIMERO,OBISPO TREJO,2420,False,False,False,False,False,False,False,True,True,-30.7811924488335,-63.4130494343907,629.11
CORDOBA,RÍO PRIMERO,PIQUILLÍN,1347,True,False,False,False,False,False,True,True,True,-31.2995844445842,-63.7591050718367,616.73
CORDOBA,RÍO PRIMERO,PLAZA DE MERCEDES,67,False,False,False,False,False,False,False,False,False,-30.9780514540426,-63.2596192028417,603.46
CORDOBA,RÍO PRIMERO,PUEBLO COMECHINGONES,287,False,False,False,False,False,False,True,False,False,-31.1685485898925,-63.6075820921855,614.52
SANTA FE,9 DE JULIO,GREGORIA PÉREZ DE DENIS (EST. EL NOCHERO),1358,False,False,False,False,True,True,True,False,True,-28.2296230607257,-61.5297529930521,764.45
SANTA FE,9 DE JULIO,INDEPENDENCIA,0,False,False,False,False,False,False,False,False,False,-29.3710772,-61.755619,658.29
SANTA FE,9 DE JULIO,LOGROÑO,630,True,False,False,False,False,True,True,True,True,-29.5042812797874,-61.6967327802837,642.53
SANTA FE,9 DE JULIO,MONTEFIORE,146,False,False,False,False,True,True,True,False,False,-29.6678698226711,-61.867108287483,634.54
SANTA FE,9 DE JULIO,POZO BORRADO,980,False,False,False,False,False,True,True,False,True,-28.9399423031181,-61.7055999743386,699.0
SANTA FE,9 DE JULIO,SAN BERNARDO,228,False,False,False,False,False,True,True,False,False,-28.6300342810186,-61.5069219893981,722.45
SANTA FE,9 DE JULIO,SANTA MARGARITA,993,False,False,False,False,True,True,True,False,False,-28.3149549140447,-61.550329937355,756.42
SANTA FE,9 DE JULIO,TOSTADO,14582,True,True,False,False,True,True,True,True,True,-29.2344732488739,-61.7719824163622,672.51
SANTA FE,9 DE JULIO,VILLA MINETTI,4876,False,False,False,False,True,True,True,True,True,-28.6247095403571,-61.6279859869967,727.7
SANTA FE,BELGRANO,ARMSTRONG,11181,True,False,False,True,False,True,True,True,True,-32.7846557002825,-61.605481877095,355.38
SANTA FE,BELGRANO,BOUQUET,1230,True,False,False,True,False,True,True,False,True,-32.4247998561473,-61.8903345863257,400.57
LA PAMPA,RANCUL,PICHI HUINCA,228,False,False,False,True,False,False,True,False,False,-35.6473423932767,-64.7695280662632,589.41
LA PAMPA,RANCUL,QUETREQUÉN,392,False,False,False,True,True,True,True,False,True,-35.0548439319726,-64.5213693396743,559.23
LA PAMPA,RANCUL,RANCUL,3322,False,False,False,True,True,True,True,True,True,-35.0661985558406,-64.683114985952,574.0
LA PAMPA,REALICÓ,ADOLFO VAN PRAET,279,False,True,False,False,True,True,True,False,False,-35.0179130302315,-64.035117861781,514.78
LA PAMPA,REALICÓ,ALTA ITALIA,1350,False,False,False,False,True,True,True,False,False,-35.3338595551664,-64.1182405361085,525.83
LA PAMPA,REALICÓ,DAMIÁN MAISONAVE (EST. SIMSON),300,False,False,False,True,False,True,True,False,False,-35.0415558502239,-64.3847126106129,546.72
LA PAMPA,REALICÓ,EMBAJADOR MARTINI,1336,True,False,False,True,True,True,True,True,True,-35.3861854808904,-64.2836857257322,541.48
LA PAMPA,REALICÓ,FALUCHO,177,False,False,False,False,True,True,True,False,False,-35.1890814426625,-64.1038732251149,522.64
LA PAMPA,REALICÓ,INGENIERO LUIGGI,4659,False,False,False,True,True,True,True,True,True,-35.3837504384968,-64.4685685991593,558.05
LA PAMPA,REALICÓ,OJEDA,70,False,False,False,False,False,True,False,False,False,-35.3068277686526,-64.0054725550363,515.29
LA PAMPA,REALICÓ,REALICÓ,7343,True,False,True,True,True,True,True,True,True,-35.0368857536117,-64.2454209673953,534.03
LA PAMPA,TOAY,CACHIRULO,40,False,False,False,False,False,False,False,True,True,-36.7473961516096,-64.3673907018325,588.79
BUENOS AIRES,EZEIZA,AEROPUERTO INTERNACIONAL EZEIZA,5651,True,False,True,True,True,False,True,True,True,-34.8128216283518,-58.5521650062885,29.09
BUENOS AIRES,EZEIZA,CANNING,3444,True,True,True,True,False,True,True,True,True,-34.8962283957338,-58.5087006002723,36.7
BUENOS AIRES,EZEIZA,CARLOS SPEGAZZINI,25990,True,True,True,True,True,True,True,True,True,-34.9338489869515,-58.5780017334776,42.47
BUENOS AIRES,EZEIZA,JOSÉ MARIA EZEIZA,56219,True,True,True,True,True,True,True,True,True,-34.8536100103068,-58.5195521653909,32.34
BUENOS AIRES,EZEIZA,LA UNIÓN,33227,True,True,False,True,True,False,True,True,True,-34.8503859677023,-58.5558695462288,33.07
BUENOS AIRES,EZEIZA,TRISTÁN SUAREZ,37944,True,True,True,True,False,True,True,True,True,-34.8851527149847,-58.5700335845498,37.14
BUENOS AIRES,FLORENCIO VARELA,BOSQUES,64077,True,True,True,True,False,True,True,True,True,-34.827580702831,-58.2229120039488,33.59
BUENOS AIRES,SALADILLO,SALADILLO,26763,True,True,False,True,True,True,True,True,True,-35.6404298805989,-59.7790589845354,171.14
BUENOS AIRES,SALLIQUELÓ,QUENUMÁ,653,False,False,False,False,False,False,False,False,False,-36.5689908284906,-63.0876229573465,476.6
BUENOS AIRES,SALLIQUELÓ,SALLIQUELÓ,7617,True,False,True,False,True,False,True,True,True,-36.7511653813281,-62.9599573443115,475.97
BUENOS AIRES,SALTO,ARROYO DULCE,1715,True,False,False,True,False,True,True,True,True,-34.1024332833136,-60.4061551794069,189.52
BUENOS AIRES,SALTO,BERDIER,177,False,False,False,False,False,False,False,False,False,-34.3987726587976,-60.2605725409335,169.58
BUENOS AIRES,SALTO,GAHAN,648,False,False,False,False,False,True,True,True,False,-34.3380744009945,-60.0992736191527,155.95
BUENOS AIRES,SALTO,INÉS INDART,911,False,False,False,True,False,True,True,False,False,-34.3994163305262,-60.5436825925267,195.37
BUENOS AIRES,SALTO,LA INVENCIBLE,77,False,False,False,False,False,True,False,True,True,-34.2687422037239,-60.3853645216588,183.21
BUENOS AIRES,SALTO,SALTO,27466,True,True,True,True,False,True,True,True,True,-34.2921598652878,-60.2546244496406,170.92
BUENOS AIRES,SAN ANDRÉS DE GILES,AZCUÉNAGA,312,False,False,False,True,False,True,True,False,False,-34.3637910907784,-59.3745991110996,90.36
BUENOS AIRES,SAN ANDRÉS DE GILES,CUCULLÚ,551,False,False,False,False,False,True,True,False,True,-34.4460870677999,-59.3622553297801,87.27
BUENOS AIRES,SAN ANDRÉS DE GILES,FRANKLIN,87,False,False,False,False,False,False,False,False,False,-34.6103908719397,-59.6301795182439,110.62
JUJUY,SUSQUES,MINA PROVIDENCIA,30,False,False,False,True,False,False,False,False,False,-23.2748878331652,-66.8343534268599,1498.03
CABA,COMUNA 08,VILLA SOLDATI,46779,True,True,True,True,True,True,True,True,True,-34.6654688444976,-58.4465225253229,10.42
CORDOBA,RÍO PRIMERO,RÍO PRIMERO,7044,True,False,False,True,False,True,True,True,True,-31.3291838493004,-63.621866727412,604.41
CORDOBA,RÍO PRIMERO,SAGRADA FAMILIA,84,False,False,False,False,False,False,False,False,False,-31.2897282303946,-63.445471703469,594.06
CORDOBA,RÍO PRIMERO,SANTA ROSA DE RÍO PRIMERO,7761,True,False,False,True,False,True,True,True,True,-31.1514772066717,-63.4015912555355,600.73
CORDOBA,RÍO PRIMERO,VILLA FONTANA,938,False,False,False,True,False,True,True,False,False,-30.8940088267342,-63.1159181990178,599.96
CORDOBA,RÍO SECO,CERRO COLORADO,225,False,False,False,False,False,True,False,True,False,-30.0960599330651,-63.9287731727735,717.74
CORDOBA,RÍO SECO,CHAÑAR VIEJO,150,False,False,False,False,False,False,False,False,False,-30.0139606979963,-63.8503752152119,719.02
CORDOBA,RÍO SECO,EUFRASIO LOZA,166,False,False,False,False,False,False,False,False,False,-29.9247226351086,-63.5889152129175,709.18
CORDOBA,RÍO SECO,GÜTEMBERG,542,False,False,False,False,False,False,False,False,False,-29.7227092489555,-63.5149951918634,721.43
CORDOBA,RÍO SECO,LA RINCONADA,106,False,False,False,False,False,False,False,False,False,-30.1846537889428,-62.8301426342643,639.75
CORDOBA,RÍO SECO,LOS HOYOS,194,False,False,False,False,False,False,False,False,False,-29.802434071812,-63.6273622842684,721.81
CORDOBA,RÍO SECO,PUESTO DE CASTRO,166,False,False,False,False,False,False,False,False,False,-30.2390823848323,-63.4916854103812,677.11
CORDOBA,RÍO SECO,RAYO CORTADO,675,False,False,False,False,False,True,False,False,False,-30.0742593288829,-63.8249818238142,712.49
CORDOBA,RÍO SECO,SAN PEDRO DE GÜTEMBERG,124,False,False,False,False,False,False,False,False,False,-29.698228417088,-63.5610809474438,726.38
CORDOBA,RÍO SECO,SANTA ELENA,219,False,False,False,False,False,False,False,False,False,-30.1174756551011,-63.8438054710488,710.31
CORDOBA,RÍO SECO,SEBASTIÁN ELCANO,2481,False,False,False,True,False,False,True,True,True,-30.1614462636479,-63.5934503863753,690.1
CORDOBA,RÍO SECO,VILLA CANDELARIA,246,False,False,False,False,False,False,False,False,False,-29.8162963199276,-63.3548391354923,703.51
CORDOBA,RÍO SECO,VILLA DE MARÍA,4648,False,True,False,False,False,True,True,True,True,-29.9043583402484,-63.722318985926,719.49
CORDOBA,RÍO SEGUNDO,CALCHÍN,2435,False,True,False,False,False,False,True,True,True,-31.6679359912419,-63.2006870937546,549.79
CORDOBA,RÍO SEGUNDO,CALCHÍN OESTE,759,False,False,False,False,False,False,True,True,True,-31.8633868408967,-63.278168375262,542.88
CORDOBA,RÍO SEGUNDO,CAPILLA DEL CARMEN,328,False,True,False,False,False,True,True,False,True,-31.5081678166164,-63.3421354529106,571.24
CORDOBA,RÍO SEGUNDO,CARRILOBO,1763,False,True,False,True,True,True,True,True,True,-31.8716468802323,-63.1165074420857,529.91
CORDOBA,RÍO SEGUNDO,COLAZO,1598,False,False,False,True,True,False,True,True,True,-31.964293093898,-63.3834011052136,544.77
CORDOBA,RÍO SEGUNDO,COLONIA VIDELA,78,False,False,False,False,False,False,False,False,False,-31.9175044736895,-63.5047159461534,557.19
CORDOBA,RÍO SEGUNDO,COSTASACATE,1480,True,False,False,True,False,True,True,True,True,-31.6470984739179,-63.7598955842163,594.0
JUJUY,SUSQUES,OLACAPATO,45,False,False,False,True,False,True,False,False,False,-24.1152805507803,-66.7186508694002,1412.48
JUJUY,SUSQUES,OLAROZ CHICO,226,False,False,False,True,False,True,True,False,False,-23.3989910080496,-66.7829414619282,1483.51
JUJUY,SUSQUES,PASTOS CHICOS,104,False,False,False,True,False,False,False,False,False,-23.7718693292219,-66.420983463337,1428.95
JUJUY,SUSQUES,PUESTO SEY,94,False,False,False,True,False,False,False,False,False,-23.9584550578191,-66.4953540959523,1415.16
JUJUY,SUSQUES,SAN JUAN DE QUILLAQUÉS,72,False,False,False,True,True,False,False,False,False,-23.1460647975727,-66.2485374885877,1480.36
JUJUY,SUSQUES,SUSQUES,1611,False,False,False,True,True,True,True,False,True,-23.3997525205999,-66.3674476958012,1461.83
JUJUY,TILCARA,COLONIA SAN JOSÉ,274,False,False,False,False,False,False,False,False,False,-23.4023544678311,-65.3910451552268,1414.0
JUJUY,TILCARA,HUACALERA,712,False,False,False,True,False,False,False,False,False,-23.4341642603915,-65.3513341366081,1409.01
JUJUY,TILCARA,JUELLA,200,False,False,False,False,False,False,False,False,False,-23.5025387170793,-65.4318962131793,1405.99
JUJUY,TILCARA,MAIMARÁ,3353,False,False,False,True,True,True,True,False,True,-23.6208130147957,-65.4078600419067,1393.19
JUJUY,TILCARA,TILCARA,4691,False,False,False,True,True,True,True,True,True,-23.5703520143236,-65.3940793438321,1397.52
JUJUY,TILCARA,YACORAITE,0,False,False,False,False,False,False,False,False,False,-23.4023544678311,-65.3910451552268,1414.0
JUJUY,TUMBAYA,BÁRCENA,139,False,False,False,False,False,True,False,False,False,-23.9694741938995,-65.446477650042,1360.77
JUJUY,TUMBAYA,EL MORENO,154,False,False,False,False,False,False,False,False,False,-23.8418583337461,-65.8300087469469,1392.01
JUJUY,TUMBAYA,PUERTA DE COLORADOS,28,False,False,False,False,False,False,False,False,False,-23.5613891108623,-65.69123062536,1412.53
JUJUY,TUMBAYA,PURMAMARCA,891,True,False,False,False,False,True,True,False,True,-23.7409980636707,-65.5052412332687,1385.98
JUJUY,TUMBAYA,TUMBAYA,428,False,False,False,False,False,True,False,False,True,-23.8523034100617,-65.467254667636,1373.25
JUJUY,TUMBAYA,VOLCÁN,1121,False,False,False,False,False,True,True,False,True,-23.9138726824815,-65.4630986774907,1367.01
JUJUY,VALLE GRANDE,CASPALÁ,225,False,False,False,False,False,False,False,False,False,-23.3572362927788,-65.1183997355336,1406.07
JUJUY,VALLE GRANDE,PAMPICHUELA,130,False,False,False,False,False,False,False,False,False,-23.5544093778059,-65.0528072587448,1383.44
JUJUY,VALLE GRANDE,SAN FRANCISCO,504,False,False,False,False,False,False,False,False,False,-23.6174664054774,-64.9548612286321,1372.75
LA PAMPA,CONHELO,MAURICIO MAYER,291,False,False,False,False,True,True,True,False,False,-36.2106631640542,-64.0335412257945,540.08
LA PAMPA,CONHELO,MONTE NIEVAS,470,False,False,False,False,True,True,True,False,False,-35.8617464058389,-64.1569675208376,540.14
LA PAMPA,CONHELO,RUCANELO,219,False,False,False,True,False,True,False,False,True,-36.0429376779565,-64.8353214769324,604.24
LA PAMPA,CONHELO,WINIFREDA,2222,False,True,True,True,False,True,True,True,True,-36.2272741396174,-64.2348767956417,557.84
LA PAMPA,CURACÓ,GOBERNADOR DUVAL,413,False,False,False,False,True,True,False,False,False,-38.7413407663938,-66.4360653362481,851.33
LA PAMPA,CURACÓ,PUELCHES,420,False,False,False,False,True,True,True,False,True,-38.1437722310811,-65.9102790812435,778.78
LA PAMPA,GUATRACHÉ,ALPACHIRI,1759,True,False,False,True,True,False,True,False,True,-37.3758811926005,-63.7738735909085,573.38
LA PAMPA,GUATRACHÉ,GENERAL MANUEL J. CAMPOS,935,False,False,False,True,True,False,True,False,True,-37.4589894326191,-63.5872408548874,564.36
LA PAMPA,GUATRACHÉ,GUATRACHÉ,3697,False,True,False,True,True,True,True,True,True,-37.6669652272263,-63.5415367289386,574.02
LA PAMPA,GUATRACHÉ,PERÚ,39,False,False,False,True,False,True,False,False,False,-37.6623849438401,-64.1373213494442,617.39
LA PAMPA,GUATRACHÉ,SANTA TERESA,466,False,False,False,True,False,False,True,False,False,-37.5749339058948,-63.4328864695669,560.3
LA PAMPA,HUCAL,ABRAMO,312,False,False,False,True,False,True,False,False,False,-37.8943313295474,-63.8515025914131,610.87
LA PAMPA,HUCAL,BERNASCONI,1577,True,False,False,True,True,True,True,True,True,-37.9020681912485,-63.7450793526802,603.8
LA PAMPA,HUCAL,GENERAL SAN MARTÍN (EST. VILLA ALBA),2576,False,False,False,True,False,True,True,True,True,-37.9785301335454,-63.6065854529977,599.19
RIO NEGRO,BARILOCHE,VILLA CAMPANARIO,0,False,False,False,False,False,False,False,True,True,-41.0649702714092,-71.4726736795373,1352.3
RIO NEGRO,BARILOCHE,VILLA CATEDRAL,88,True,False,False,False,False,False,True,True,True,-41.1666351264313,-71.4375745404969,1355.07
RIO NEGRO,BARILOCHE,VILLA LLAO LLAO,0,True,False,False,False,False,False,True,True,True,-41.0697604387258,-71.5396513534561,1357.51
RIO NEGRO,BARILOCHE,VILLA LOS COIHUES,1919,False,False,False,False,True,False,False,True,True,-41.1575793746786,-71.4131558610974,1352.79
RIO NEGRO,BARILOCHE,VILLA MASCARDI,59,False,False,False,True,False,False,False,True,True,-41.3495536441427,-71.5090416294131,1370.11
RIO NEGRO,CONESA,BARRIO COLONIA CONESA,129,False,False,False,False,False,False,False,False,False,-40.1405715071916,-64.3297427915782,809.33
RIO NEGRO,CONESA,BARRIO PLANTA COMPRESORA DE GAS,20,False,False,False,False,False,False,False,False,False,-40.0564744924401,-64.4726087632632,810.66
RIO NEGRO,CONESA,GENERAL CONESA,5484,True,False,False,True,True,False,True,True,True,-40.1047354258125,-64.452961945825,813.45
RIO NEGRO,EL CUY,AGUADA GUZMÁN,110,False,False,False,False,True,False,False,False,False,-39.9787588388031,-68.8683979876685,1101.24
RIO NEGRO,EL CUY,CERRO POLICÍA,252,False,False,False,True,False,False,True,True,True,-39.7252943733893,-68.4939533269128,1059.52
RIO NEGRO,EL CUY,EL CUY,498,True,False,True,True,True,False,True,False,False,-39.9230912187031,-68.3369498427779,1059.04
RIO NEGRO,EL CUY,LAS PERLAS,2182,False,False,False,True,True,True,False,True,True,-38.9840690690676,-68.1403501822625,993.9
RIO NEGRO,EL CUY,MENCUÉ,311,False,False,False,False,True,False,True,False,False,-40.4229029710507,-69.6143877108253,1180.76
RIO NEGRO,EL CUY,NAUPA HUEN,170,False,False,False,True,False,False,False,False,False,-39.8282845926545,-69.5089726874799,1141.25
RIO NEGRO,EL CUY,PASO CÓRDOVA,48,False,False,False,False,False,False,False,False,False,-39.1153330396607,-67.6264974744394,961.39
RIO NEGRO,EL CUY,VALLE AZUL,726,False,False,False,False,True,True,True,False,False,-39.1404827453952,-66.7285641693515,895.97
RIO NEGRO,GENERAL ROCA,ALLEN,22859,True,False,True,True,True,True,True,True,True,-38.9795106570689,-67.828021398161,969.61
CORDOBA,RÍO SEGUNDO,IMPIRA,163,False,False,False,False,False,False,False,True,False,-31.7965929244084,-63.6511207667299,576.15
CORDOBA,RÍO SEGUNDO,LAGUNA LARGA,7437,True,False,False,True,False,True,True,True,True,-31.7783987221778,-63.8027369015332,589.21
CORDOBA,RÍO SEGUNDO,LAS JUNTURAS,1748,True,False,False,True,True,False,True,True,True,-31.8313972998615,-63.4506364545889,558.29
CORDOBA,RÍO SEGUNDO,LOS CHAÑARITOS,219,True,False,False,True,False,True,True,False,False,-31.4021377541587,-63.3321030427196,577.83
CORDOBA,RÍO SEGUNDO,LUQUE,6253,True,True,False,True,False,True,True,True,True,-31.6468736294787,-63.344798299585,562.09
CORDOBA,RÍO SEGUNDO,MANFREDI,961,True,False,False,True,False,False,True,True,True,-31.8440585633394,-63.7460746070431,580.73
CORDOBA,RÍO SEGUNDO,MATORRALES,972,False,False,False,False,False,False,True,True,True,-31.7144720415401,-63.5118521462999,570.47
